tarih,buyukluk,derinlik_km,kaynak
2006-10-25T22:00:17.26,4.1,8,AFAD
2006-10-24T14:00:22.26,5.2,7.89,AFAD
2006-10-22T17:16:44.4,4.2,6.72,AFAD
2006-10-20T18:15:26.13,5.2,16.7,AFAD
2006-10-19T21:00:48.82,4.1,8.64,AFAD
2006-10-12T03:20:07.33,4,5.7,AFAD
2006-10-09T05:01:35.32,4.2,11.08,AFAD
2006-09-05T09:44:38.57,4,8.8,AFAD
2006-08-10T05:45:19.9,4,8.4,AFAD
2006-07-24T23:04:58.5,4,7.5,AFAD
2006-07-21T22:01:46.27,4.2,8.46,AFAD
2006-07-20T18:07:51.26,4.1,8.9,AFAD
2006-07-13T19:17:38.61,4,2,AFAD
2006-07-03T08:19:18.5,4,10.8,AFAD
2006-07-02T19:39:39.83,4.3,15.26,AFAD
2006-07-02T06:55:29.06,4,19.44,AFAD
2006-06-12T08:07:03.27,4,25.74,AFAD
2006-06-09T18:01:18.72,4.4,9.2,AFAD
2006-06-05T04:23:30.99,4.1,11.08,AFAD
2006-06-03T14:40:26.87,4.6,8.9,AFAD
2006-06-03T11:07:40.37,4.5,15.59,AFAD
2006-05-21T03:48:33.87,4.5,12.4,AFAD
2006-05-19T23:01:55.04,4.6,6.7,AFAD
2006-05-15T04:22:41.62,4.4,23.14,AFAD
2006-05-09T00:44:23.84,4,11.2,AFAD
2006-04-19T05:40:45.72,4.4,40.59,AFAD
2006-04-17T20:18:07.95,4,31.8,AFAD
2006-04-17T11:53:22.27,4.2,11.03,AFAD
2006-04-13T16:18:34.27,4.2,3.7,AFAD
2006-04-12T11:14:08.24,4,3.9,AFAD
2006-04-09T23:27:17.83,4.5,27.18,AFAD
2006-03-29T22:05:14.28,4.9,11,AFAD
2006-03-21T11:29:06.58,4,12.4,AFAD
2006-03-15T21:06:44.11,4.1,7.84,AFAD
2006-02-21T02:20:04.87,4.1,27.01,AFAD
2006-02-19T23:15:47.83,4,20.64,AFAD
2006-02-09T10:03:25.87,4,6.41,AFAD
2006-02-08T04:07:42.8,4.4,6.77,AFAD
2006-01-26T18:41:47.41,4.5,10.6,AFAD
2006-01-22T14:26:23.39,4,5.11,AFAD
2006-01-20T10:40:23.89,4,5.54,AFAD
2006-01-05T03:47:45.73,4,8.4,AFAD
2005-12-28T14:08:00.29,4.4,1.72,AFAD
2005-12-28T02:11:23.11,4.1,6,AFAD
2005-12-24T03:56:07.42,4.5,6,AFAD
2005-12-17T00:15:43.08,4.3,7.7,AFAD
2005-12-10T00:09:46.52,5.2,18.94,AFAD
2005-12-09T14:33:21.22,4.7,28.08,AFAD
2005-12-09T10:45:24.03,4,27,AFAD
2005-11-26T15:56:57.47,5.2,19.05,AFAD
2005-11-15T05:51:30.78,4.2,7.69,AFAD
2005-11-06T12:21:45.55,4.1,5.37,AFAD
2005-11-04T20:12:09.25,4.1,4.3,AFAD
2005-10-31T06:48:22.57,4.3,2.03,AFAD
2005-10-31T05:26:39.6,4.4,15.6,AFAD
2005-10-29T19:49:30.27,4.1,2.7,AFAD
2005-10-29T14:48:41.63,4.2,2.19,AFAD
2005-10-27T06:53:36.52,4.2,8.1,AFAD
2005-10-21T11:47:36.67,4.1,19.2,AFAD
2005-10-20T21:40:02.72,5.9,15.4,AFAD
2005-10-19T22:38:58.61,4.1,3.4,AFAD
2005-10-19T10:11:30.81,4.5,2.5,AFAD
2005-10-18T16:00:47.8,4.1,25.48,AFAD
2005-10-18T07:17:06.12,4.6,15.74,AFAD
2005-10-18T04:10:17.64,4,2.4,AFAD
2005-10-17T13:22:49.18,4,23.64,AFAD
2005-10-17T09:58:38.21,4.2,2,AFAD
2005-10-17T09:55:31.4,5.5,11.06,AFAD
2005-10-17T09:46:56.73,5.8,18.6,AFAD
2005-10-17T08:34:44.5,4,2.8,AFAD
2005-10-17T08:29:04.21,4,10.8,AFAD
2005-10-17T05:45:18.51,5,20.47,AFAD
2005-10-11T05:44:33.94,4.6,40.1,AFAD
2005-09-28T01:47:03.94,4.5,20.7,AFAD
2005-09-04T05:08:58.74,4.1,5.2,AFAD
2005-09-01T18:17:08.43,4,10.2,AFAD
2005-08-29T22:33:51.93,4.2,5.92,AFAD
2005-08-24T03:06:16.11,5.2,26.93,AFAD
2005-08-17T17:24:21.97,4,7.8,AFAD
2005-08-10T08:58:15.48,4.2,7.42,AFAD
2005-08-09T01:28:06.15,4.3,4.13,AFAD
2005-08-06T09:09:28.05,4.4,2.02,AFAD
2005-08-01T13:35:13.21,4.1,20,AFAD
2005-08-01T13:22:56.22,4.1,5.58,AFAD
2005-08-01T00:45:08.29,4,18.25,AFAD
2005-07-31T23:41:36.68,4.6,20,AFAD
2005-07-31T15:54:29.5,4,29.65,AFAD
2005-07-31T15:23:25.37,4.2,17,AFAD
2005-07-30T21:45:02.24,4.9,8.9,AFAD
2005-07-24T11:36:11.46,4.1,26.7,AFAD
2005-07-07T19:33:14.38,4,6.7,AFAD
2005-07-07T19:05:10.87,4,6.7,AFAD
2005-07-04T21:33:07.05,4,5.27,AFAD
2005-07-03T16:15:28.3,4,23.9,AFAD
2005-07-02T17:35:16.68,4.7,10.3,AFAD
2005-06-23T22:44:19.13,4.5,16.11,AFAD
2005-06-20T19:50:04.15,4.2,4.9,AFAD
2005-06-06T07:41:30.02,5.1,10.5,AFAD
2005-06-05T03:45:03.68,4.5,17.74,AFAD
2005-06-01T18:53:53.38,4.2,16.9,AFAD
2005-05-31T08:39:49.09,4,11.01,AFAD
2005-05-31T07:51:43.72,4,7,AFAD
2005-05-24T09:40:12.33,4,17.8,AFAD
2005-05-18T01:13:23.36,4.1,8.15,AFAD
2005-05-16T14:24:06.44,4,27.99,AFAD
2005-05-15T10:54:28.2,4.5,21.1,AFAD
2005-05-14T23:46:47.03,4.7,37,AFAD
2005-05-12T09:25:41.46,4.9,5.6,AFAD
2005-05-12T09:00:01.33,4.7,3.2,AFAD
2005-04-29T22:28:07.34,4.5,5.98,AFAD
2005-04-09T19:28:23.03,4.1,10.6,AFAD
2005-03-23T23:43:42.86,4.6,8.9,AFAD
2005-03-23T21:44:52.41,5.4,12,AFAD
2005-03-18T13:53:46.46,4.1,4.3,AFAD
2005-03-18T12:42:38.29,4,10.5,AFAD
2005-03-17T05:03:55.9,4,15.6,AFAD
2005-03-16T13:53:45.09,4.1,12.9,AFAD
2005-03-15T20:31:06.81,4.1,2.74,AFAD
2005-03-14T04:58:07.63,4.5,15.58,AFAD
2005-03-14T01:55:57.53,5.9,9.95,AFAD
2005-03-12T07:36:10.97,5.6,7.2,AFAD
2005-03-06T08:38:07.16,4,10,AFAD
2005-02-04T00:19:54.14,4.3,10.38,AFAD
2005-02-03T07:18:14.5,4,10.91,AFAD
2005-02-02T23:26:52.25,4.1,7.46,AFAD
2005-01-30T16:23:49.65,5.4,28.29,AFAD
2005-01-29T18:52:30.18,4.3,20,AFAD
2005-01-29T14:48:02.34,4,13.6,AFAD
2005-01-26T00:05:47.5,4.1,3.1,AFAD
2005-01-25T17:52:11.92,4.1,22.2,AFAD
2005-01-25T17:11:12.94,4.1,14.64,AFAD
2005-01-25T16:44:15.13,5.4,23,AFAD
2005-01-25T16:32:48.54,4,13.16,AFAD
2005-01-25T16:05:53.04,4,9.1,AFAD
2005-01-25T15:24:24.63,4.8,17.4,AFAD
2005-01-23T22:36:06.42,5.2,12.07,AFAD
2005-01-17T17:33:32.73,4.1,6.71,AFAD
2005-01-13T13:39:04.03,4.2,9.5,AFAD
2005-01-13T11:00:49.52,4.1,15.95,AFAD
2005-01-11T04:35:58.74,4.3,14.87,AFAD
2005-01-10T23:48:51.6,4.7,15.85,AFAD
2004-12-29T22:22:21.17,4.2,8,AFAD
2004-12-21T00:23:36.35,4,10.3,AFAD
2004-12-20T23:02:15.03,5.1,12.5,AFAD
2004-12-14T22:24:20.44,4.1,7.6,AFAD
2004-12-04T10:16:26,4.4,4.08,AFAD
2004-12-02T15:51:49.62,4.3,11.59,AFAD
2004-11-22T19:13:34.14,4.4,10.64,AFAD
2004-11-15T14:16:11.67,4,35.5,AFAD
2004-11-05T17:30:22.97,4.3,9.1,AFAD
2004-10-07T01:05:15.29,5,113.85,AFAD
2004-10-03T01:21:56.64,4,21.3,AFAD
2004-09-30T09:42:31.86,4.3,9.7,AFAD
2004-09-28T08:03:00.2,4.3,6.8,AFAD
2004-09-26T21:03:16.5,4,19.17,AFAD
2004-09-25T14:28:53.56,4,7.51,AFAD
2004-09-16T05:07:29.33,4,15.2,AFAD
2004-09-08T16:16:43.38,4.1,5.9,AFAD
2004-09-07T18:05:37.92,4.2,10.5,AFAD
2004-08-20T11:12:19.25,4.2,38.77,AFAD
2004-08-18T23:06:34.49,4.4,21,AFAD
2004-08-18T22:25:44.99,4.3,28.2,AFAD
2004-08-18T05:57:00.99,4.7,10.1,AFAD
2004-08-14T21:01:31.55,4.1,4.2,AFAD
2004-08-14T20:42:17.07,4.2,7.4,AFAD
2004-08-14T00:20:25.56,4.3,11.29,AFAD
2004-08-13T20:35:05.52,4.3,12.3,AFAD
2004-08-11T15:48:26,5.3,4.62,AFAD
2004-08-05T07:13:38.3,4,15.16,AFAD
2004-08-04T15:59:40.77,4.3,22.62,AFAD
2004-08-04T14:18:50.63,5.3,15,AFAD
2004-08-04T05:46:16.07,4.1,12.2,AFAD
2004-08-04T04:19:49.22,4.7,18.61,AFAD
2004-08-04T03:49:34.26,4.1,11.07,AFAD
2004-08-04T03:01:07.8,5.1,18.75,AFAD
2004-08-03T21:37:42.95,4,10.94,AFAD
2004-08-03T14:17:53.07,4.2,14.9,AFAD
2004-08-03T13:13:32.73,4.3,5.7,AFAD
2004-08-03T13:11:32.88,4.7,20.5,AFAD
2004-08-03T09:41:15.17,4.1,19.5,AFAD
2004-08-03T05:33:37.8,4.4,17.9,AFAD
2004-07-30T07:36:37.22,4,12.9,AFAD
2004-07-30T07:16:24.71,4.6,11.1,AFAD
2004-07-30T07:14:09.8,4.7,10.7,AFAD
2004-07-29T05:35:10.11,4,11.6,AFAD
2004-07-25T16:37:30.69,4,12.27,AFAD
2004-07-25T08:51:07.29,4,8.4,AFAD
2004-07-23T23:19:23.03,4.1,12.74,AFAD
2004-07-21T09:14:09.64,4.3,5.9,AFAD
2004-07-18T13:04:00.68,4,10.4,AFAD
2004-07-03T20:29:17.26,4.1,11.3,AFAD
2004-07-01T22:30:11.42,5.1,9.12,AFAD
2004-06-28T09:57:06.71,4.3,25.28,AFAD
2004-06-27T15:31:49,4.5,10,AFAD
2004-06-15T12:02:40.52,5.2,14.5,AFAD
2004-06-12T13:37:56.12,4.4,15.3,AFAD
2004-06-09T03:15:43.83,4.1,8.7,AFAD
2004-05-28T10:14:44.36,4.1,5.9,AFAD
2004-05-25T05:34:21.04,4,17.8,AFAD
2004-05-23T22:41:06.46,4,5.85,AFAD
2004-05-16T03:30:49.72,4.2,12.8,AFAD
2004-05-01T19:48:53.2,4.2,2.8,AFAD
2004-04-19T15:27:17.14,4.3,11.16,AFAD
2004-04-17T03:38:42.98,4.2,7.9,AFAD
2004-04-13T21:47:23.22,4.6,5.62,AFAD
2004-04-07T17:43:11.06,4.1,2.55,AFAD
2004-04-03T12:47:33.84,4,2,AFAD
2004-04-01T08:35:20.36,4.8,1.4,AFAD
2004-03-29T07:28:48.05,4.1,9.5,AFAD
2004-03-28T05:12:56.86,4.1,2.3,AFAD
2004-03-28T04:26:32.52,4,3.5,AFAD
2004-03-28T04:15:25.35,4,2.87,AFAD
2004-03-28T03:51:09.68,5.3,2.15,AFAD
2004-03-27T07:42:31.74,4,2,AFAD
2004-03-27T04:43:51.65,4.1,2.3,AFAD
2004-03-26T23:59:58.55,4.2,12.68,AFAD
2004-03-26T22:11:35.59,4,5,AFAD
2004-03-26T15:04:55.2,4,1,AFAD
2004-03-26T10:22:17.24,4.1,1.4,AFAD
2004-03-25T22:09:28.01,4.2,4.6,AFAD
2004-03-25T21:17:46.34,4,16.8,AFAD
2004-03-25T19:30:46.28,5.1,2.6,AFAD
2004-03-24T04:38:43.32,4.2,12.7,AFAD
2004-03-20T16:23:45.4,4,10.7,AFAD
2004-03-03T14:38:39.75,5,5.2,AFAD
2004-02-26T04:13:55.98,5.1,5.1,AFAD
2004-02-25T22:01:59.54,4.8,20.5,AFAD
2004-02-19T04:09:53.57,4.1,4.3,AFAD
2004-02-11T00:52:28.76,4.3,17.9,AFAD
2004-02-08T09:27:54.65,4.4,5.7,AFAD
2004-02-07T21:17:24.13,4.6,16.5,AFAD
2004-02-07T19:26:21.04,4.1,8,AFAD
2004-01-06T10:39:10.91,4.7,13.4,AFAD
2004-01-03T17:18:53.52,4.2,66.39,AFAD
2003-12-23T12:23:36.63,4.4,10.5,AFAD
2003-12-16T10:41:09.31,4.6,11.15,AFAD
2003-12-01T21:29:39.9,4,5.7,AFAD
2003-11-19T04:32:24.06,4.3,12,AFAD
2003-10-27T03:05:22.13,4,11.8,AFAD
2003-10-23T17:24:02.64,4.8,11,AFAD
2003-10-11T23:33:11.5,4,6.3,AFAD
2003-09-27T19:34:25.21,4.2,10.6,AFAD
2003-09-24T08:13:10.3,4.8,10.3,AFAD
2003-09-13T13:46:13.76,4.9,10.9,AFAD
2003-08-31T07:50:56.66,4.1,12.01,AFAD
2003-08-20T09:14:47.48,4.5,4.8,AFAD
2003-08-20T02:51:05.98,4.1,5.1,AFAD
2003-08-12T08:21:50.29,4,17,AFAD
2003-07-30T21:10:52.26,4,15.9,AFAD
2003-07-28T22:36:54.81,4.1,10.7,AFAD
2003-07-28T17:19:06.48,4,10.6,AFAD
2003-07-26T13:31:37.02,5,10.7,AFAD
2003-07-26T08:36:10.93,5.5,10.9,AFAD
2003-07-26T01:00:57.73,5.1,10.6,AFAD
2003-07-25T07:21:33.12,4,6.9,AFAD
2003-07-23T04:56:05.45,5.3,11,AFAD
2003-07-17T06:30:55.67,4,18.9,AFAD
2003-07-13T05:09:49.47,4.1,2.22,AFAD
2003-07-13T01:48:19.95,5.7,11.26,AFAD
2003-07-11T23:51:15.16,4,10.73,AFAD
2003-07-10T09:01:20.87,4,15.8,AFAD
2003-07-10T01:26:16.8,4.1,10.7,AFAD
2003-07-09T22:32:39.94,4.3,10.7,AFAD
2003-07-06T22:42:09.05,4.3,8.5,AFAD
2003-07-06T22:05:51.27,4,10.8,AFAD
2003-07-06T20:48:55.25,4.3,8.5,AFAD
2003-07-06T20:10:13.59,4.7,5.2,AFAD
2003-07-06T19:10:43.26,5.2,11.6,AFAD
2003-07-03T09:42:47.18,4,4.1,AFAD
2003-06-22T23:46:19.74,4.6,5.6,AFAD
2003-06-15T08:26:40.8,4,10,AFAD
2003-06-11T10:38:43.9,4,10.7,AFAD
2003-06-10T01:01:51.7,4.1,15.2,AFAD
2003-06-09T17:44:03.25,5,13.9,AFAD
2003-06-08T21:38:11.75,4.1,26,AFAD
2003-06-08T18:13:59.65,4,10,AFAD
2003-05-21T08:21:52.03,4,16.2,AFAD
2003-05-21T03:11:17.07,4.2,9.5,AFAD
2003-05-21T01:15:37.78,4,7.7,AFAD
2003-05-20T14:17:44.35,4,10.2,AFAD
2003-05-19T20:42:00.57,4.1,7.7,AFAD
2003-05-19T17:45:48.81,4,10.4,AFAD
2003-05-16T11:46:04.39,4.2,6.8,AFAD
2003-05-16T06:08:37.98,4,6.8,AFAD
2003-05-12T05:01:19.56,4.1,6.6,AFAD
2003-05-12T04:10:08.73,4.3,8.5,AFAD
2003-05-11T23:43:59.16,4,4,AFAD
2003-05-10T23:41:40.73,4.2,8.9,AFAD
2003-05-10T15:44:49.84,4.8,12,AFAD
2003-05-08T01:44:19.42,4.5,7.4,AFAD
2003-05-04T11:00:35.49,4.3,11.1,AFAD
2003-05-04T05:46:18.04,4.1,8.1,AFAD
2003-05-04T02:09:58.02,4.3,9.2,AFAD
2003-05-03T11:22:39.6,4.6,15.8,AFAD
2003-05-03T00:26:43.4,4.1,6.2,AFAD
2003-05-02T18:47:26.5,4.1,10.9,AFAD
2003-05-02T11:22:42.18,4.5,6.5,AFAD
2003-05-01T09:35:52.32,4.1,5.8,AFAD
2003-05-01T06:34:43.37,4,5.5,AFAD
2003-05-01T00:27:04.68,6.1,6,AFAD
2003-04-17T22:34:34.3,4.5,11.5,AFAD
2003-04-10T00:53:46.07,4.1,13.1,AFAD
2003-04-10T00:40:16.89,5.6,18.7,AFAD
2003-04-09T17:19:41.62,4.6,16.1,AFAD
2003-04-02T20:55:41.24,5.2,10.6,AFAD
2003-03-20T12:25:33.43,4.4,6.1,AFAD
2003-02-26T03:08:25.2,4.1,16,AFAD
2003-01-27T15:57:42.83,4,10.5,AFAD
2003-01-27T05:44:59.5,4,13,AFAD
2003-01-27T05:26:23.68,6.4,15.9,AFAD
2002-12-14T01:02:44.85,4.8,10.9,AFAD
2002-11-19T01:25:35.44,4.7,4.2,AFAD
2002-10-25T01:56:43.14,4.2,27.6,AFAD
2002-10-22T15:52:12.9,4.6,10,AFAD
2002-10-17T00:53:00.63,4.2,5.6,AFAD
2002-10-03T07:25:14.14,4.2,8.2,AFAD
2002-09-26T20:44:06.69,4.3,6,AFAD
2002-08-10T06:22:58.55,4.1,9.8,AFAD
2002-08-05T04:57:15.7,4.4,12.1,AFAD
2002-07-30T12:20:24.83,4.6,10,AFAD
2002-07-22T23:40:52.08,4,5,AFAD
2002-07-05T04:57:15.27,4.4,12.3,AFAD
2002-06-28T10:47:56.39,4.4,12,AFAD
2002-06-26T21:31:20.93,4,2.5,AFAD
2002-06-26T04:31:15.84,4,15.9,AFAD
2002-05-23T04:48:00.38,4.3,9.5,AFAD
2002-05-23T01:08:03.08,4.7,14.3,AFAD
2002-05-19T10:45:59.57,4.1,4.2,AFAD
2002-05-13T11:42:50.96,4,9.3,AFAD
2002-05-11T02:27:02.32,4,16.6,AFAD
2002-04-25T22:34:50.99,4,50.9,AFAD
2002-04-05T00:38:33.13,4.1,12,AFAD
2002-04-03T22:57:51.88,4.2,10.6,AFAD
2002-03-23T04:57:30.1,4.7,1,AFAD
2002-03-23T02:36:12.3,4.7,11.1,AFAD
2002-03-14T12:56:58.6,4.2,25,AFAD
2002-03-11T01:19:35.23,4.3,30,AFAD
2002-03-06T19:13:08.49,4.2,1,AFAD
2002-03-05T05:23:41.55,4.8,11.1,AFAD
2002-03-02T20:28:45.2,4.1,8.5,AFAD
2002-03-01T11:48:11.57,4.3,1,AFAD
2002-02-28T08:37:52.11,4.3,8.9,AFAD
2002-02-28T00:46:35.34,4.8,10.7,AFAD
2002-02-21T18:04:08.46,4.1,11.4,AFAD
2002-02-03T11:54:37.14,5,11.4,AFAD
2002-02-03T11:39:56.48,5,8.7,AFAD
2002-02-03T09:26:45.82,5.2,5.9,AFAD
2002-02-03T07:11:29.23,6.1,9.6,AFAD
2002-01-21T14:34:24.24,4.7,11.73,AFAD
2002-01-18T14:32:16.24,4,19,AFAD
2001-11-29T19:36:48.17,4,1,AFAD
2001-11-27T08:53:31.31,4.2,10.7,AFAD
2001-10-31T12:33:55.43,5,11.3,AFAD
2001-10-30T21:00:06.37,5.3,27,AFAD
2001-10-18T15:50:30.16,4.6,17.4,AFAD
2001-09-25T11:53:32.84,5,14,AFAD
2001-09-12T14:52:06.25,4.3,25,AFAD
2001-09-02T21:42:25.95,4.2,10.8,AFAD
2001-09-02T02:03:30.26,4,20,AFAD
2001-08-26T00:41:14.66,5.1,11,AFAD
2001-08-20T18:50:40,4.4,6,AFAD
2001-08-12T18:31:28.08,4.2,3.8,AFAD
2001-06-25T13:28:49.12,5.1,10.9,AFAD
2001-06-22T11:54:51.16,4.7,10.5,AFAD
2001-06-10T14:13:26.5,4.1,11.2,AFAD
2001-06-10T13:10:58.95,5.5,10.8,AFAD
2001-05-29T14:15:53.51,4.5,10,AFAD
2001-05-29T13:14:27.05,4.3,8.1,AFAD
2001-05-29T04:43:59.02,4.7,16,AFAD
2001-05-24T03:18:10.26,4,10.9,AFAD
2001-05-23T15:11:27.13,4.2,11.1,AFAD
2001-05-11T12:30:33.7,4.1,11.4,AFAD
2001-05-03T06:10:22.99,4.2,10.6,AFAD
2001-05-01T06:00:54.65,4.7,10.7,AFAD
2001-04-07T04:09:37.88,4.1,11,AFAD
2001-03-30T15:30:51.33,4.2,11.1,AFAD
2001-03-22T14:02:22.84,4.6,3.3,AFAD
2001-03-22T06:21:20.19,4.1,10.8,AFAD
2001-03-11T19:21:47.36,4.1,10.6,AFAD
2001-03-03T07:31:45.46,4.2,21,AFAD
2001-03-02T11:53:20.53,4,11,AFAD
2001-03-01T13:31:17.58,4.1,11.3,AFAD
2001-02-10T20:42:27.98,4.1,5.8,AFAD
2001-02-02T09:51:39.66,4.1,11.1,AFAD
2001-02-02T09:32:39.66,4.1,11.1,AFAD
2001-01-16T03:33:03.18,4.1,10.9,AFAD
2001-01-04T01:20:41.12,4,6.6,AFAD
2000-12-24T11:30:47.07,4.7,10.5,AFAD
2000-12-15T16:44:44.45,5.6,10.5,AFAD
2000-11-15T16:06:03.58,4.1,10.8,AFAD
2000-11-15T15:05:34.87,5.4,10.9,AFAD
2000-11-13T03:12:38.16,4.1,4.5,AFAD
2000-10-05T21:32:06.11,4,10.6,AFAD
2000-10-05T08:38:10.84,4.3,10.8,AFAD
2000-10-05T08:34:47.28,4.4,6.7,AFAD
2000-10-04T02:33:58.08,4.8,11.1,AFAD
2000-09-27T12:19:38.29,4.1,10.9,AFAD
2000-09-24T07:12:43.25,4,1.6,AFAD
2000-09-23T14:24:16.78,4,6.1,AFAD
2000-09-09T08:18:49.27,4,10.7,AFAD
2000-09-08T05:46:55,4.6,10.8,AFAD
2000-09-02T02:53:50.03,4,10.5,AFAD
2000-08-28T22:27:47.61,4.1,5.4,AFAD
2000-08-23T13:41:29.92,5.4,9.1,AFAD
2000-08-22T11:40:13.08,4.8,6.2,AFAD
2000-08-17T11:49:45.77,4,8.3,AFAD
2000-07-07T00:15:21.4,4.2,10.8,AFAD
2000-07-05T23:20:34.13,4,7.6,AFAD
2000-07-03T05:35:36.67,4,11.1,AFAD
2000-06-15T16:10:20.29,4.8,18.8,AFAD
2000-06-13T01:43:21.86,5.1,30.7,AFAD
2000-06-09T11:48:30.54,4.2,12,AFAD
2000-06-09T03:14:21.58,5,22.7,AFAD
2000-06-08T21:27:56.53,4.8,11.2,AFAD
2000-06-06T05:59:39.96,4.4,13.4,AFAD
2000-06-06T02:59:53.39,4,15.2,AFAD
2000-06-06T02:41:51.91,5.9,10.5,AFAD
2000-05-30T08:17:43.49,4,8.6,AFAD
2000-05-12T03:02:45.29,4.8,11.3,AFAD
2000-05-07T23:10:54.72,4.5,1,AFAD
2000-05-07T09:08:46.27,4.4,6.2,AFAD
2000-05-03T03:11:52.71,4.2,13.2,AFAD
2000-04-27T12:13:32.52,4,10.9,AFAD
2000-04-23T13:53:34.28,4.4,11.9,AFAD
2000-04-21T12:23:06.21,5,6.8,AFAD
2000-04-02T18:57:40,4.5,11.6,AFAD
2000-04-02T17:26:55.27,4.6,13.6,AFAD
2000-04-02T11:41:09.41,4.8,14.7,AFAD
2000-03-22T14:49:13.28,4,3.6,AFAD
2000-02-15T18:57:35.18,4,10.1,AFAD
2000-02-14T06:56:36.29,5.1,7.4,AFAD
2000-02-09T16:41:33.4,4.2,7.2,AFAD
2000-02-01T19:45:28.34,4.1,10.6,AFAD
2000-01-31T14:38:52.6,4.1,10.2,AFAD
2000-01-20T10:36:00.29,4.4,8.4,AFAD
2000-01-17T22:19:58.57,4,5.6,AFAD
2000-01-05T14:10:05.41,4.4,14.9,AFAD
2000-01-04T16:26:06.91,4,11.7,AFAD
1999-12-30T04:51:10.54,4.7,5.3,AFAD
1999-12-21T00:12:18.1,4.1,1,AFAD
1999-12-20T03:27:20.9,4.1,12.8,AFAD
1999-12-19T23:37:17.61,4,9.6,AFAD
1999-12-13T19:13:40.06,4.5,11.7,AFAD
1999-12-09T11:38:47.64,4,4.2,AFAD
1999-12-07T13:09:15.55,4,1.3,AFAD
1999-11-29T10:30:16.57,4.1,1.7,AFAD
1999-11-28T04:57:35.37,4,5.1,AFAD
1999-11-21T22:27:33.44,4.3,6.6,AFAD
1999-11-21T04:33:17.4,4,6,AFAD
1999-11-19T19:59:08.6,5,8.3,AFAD
1999-11-19T10:28:01.11,4.3,6.6,AFAD
1999-11-17T22:31:30.68,4,5.6,AFAD
1999-11-17T08:15:27.13,5,3.1,AFAD
1999-11-17T03:36:01.61,4.2,10.1,AFAD
1999-11-16T17:51:18.72,4.8,5.7,AFAD
1999-11-15T16:26:58,4.4,7.71,AFAD
1999-11-13T00:54:43.36,4.6,5.7,AFAD
1999-11-12T22:13:13.58,4,4.4,AFAD
1999-11-12T18:24:53.93,4.7,11.1,AFAD
1999-11-12T18:14:32.39,5,10.4,AFAD
1999-11-12T18:05:48.28,4.7,10.5,AFAD
1999-11-12T17:57:05.12,4.8,16.2,AFAD
1999-11-12T17:56:28.14,4.8,9.6,AFAD
1999-11-12T17:54:24.92,4.7,10.7,AFAD
1999-11-12T17:52:27.44,4.8,11.8,AFAD
1999-11-12T17:47:16,4.8,20.15,AFAD
1999-11-12T17:46:58.94,4.8,9,AFAD
1999-11-12T17:26:15.79,5.2,8.12,AFAD
1999-11-12T16:57:21.41,7.2,11,AFAD
1999-11-11T14:55:26.2,4.4,7.16,AFAD
1999-11-11T14:41:24.92,5.7,8.9,AFAD
1999-10-23T00:33:29.57,4,1,AFAD
1999-10-20T23:08:21.99,4.4,9.6,AFAD
1999-10-05T08:14:40.39,4.2,13,AFAD
1999-10-05T00:53:28.66,5,20.5,AFAD
1999-09-29T00:13:07.79,4.9,18.9,AFAD
1999-09-26T06:38:40.85,4.1,14.4,AFAD
1999-09-24T19:08:04.5,4.4,12.9,AFAD
1999-09-24T13:44:51.78,4.1,2.2,AFAD
1999-09-20T21:28:00.99,5,20.9,AFAD
1999-09-19T20:26:37.48,4.3,6.5,AFAD
1999-09-19T05:00:34.75,4,1.6,AFAD
1999-09-18T00:48:26.87,4.6,14.4,AFAD
1999-09-17T20:53:32.29,4,2.2,AFAD
1999-09-17T19:50:07.92,4.4,17.4,AFAD
1999-09-13T11:55:29.03,5.7,4.3,AFAD
1999-09-10T17:39:47.73,4,3.3,AFAD
1999-09-09T20:21:51.08,4,19.4,AFAD
1999-09-09T08:15:35.45,4.6,24.4,AFAD
1999-09-09T08:11:58.61,4.2,21.1,AFAD
1999-09-09T02:00:48.62,4,15.3,AFAD
1999-09-09T01:32:09.03,4.3,3.6,AFAD
1999-09-06T07:00:02.77,4.3,6.1,AFAD
1999-09-06T06:33:27.16,4.3,18.2,AFAD
1999-09-05T19:52:48.46,4.2,8,AFAD
1999-09-04T18:27:44.78,4,5,AFAD
1999-09-04T10:31:00.18,4.2,4.9,AFAD
1999-09-01T13:57:57.13,4.2,2.6,AFAD
1999-09-01T03:23:29.54,4.2,9.1,AFAD
1999-08-31T23:14:45.57,4,11.1,AFAD
1999-08-31T22:34:58.57,4.4,10.4,AFAD
1999-08-31T22:28:35.99,4.4,10.9,AFAD
1999-08-31T08:33:25.59,4.7,10.8,AFAD
1999-08-31T08:10:51.63,5.2,10.5,AFAD
1999-08-30T07:06:25.97,4,10,AFAD
1999-08-30T03:52:54.13,4,3.7,AFAD
1999-08-24T17:37:23.97,4.5,12.4,AFAD
1999-08-24T17:33:29,4.8,11.57,AFAD
1999-08-22T11:12:04.52,4.1,1.1,AFAD
1999-08-20T00:03:03.55,4.2,8.8,AFAD
1999-08-20T00:00:58.15,4,21.3,AFAD
1999-08-19T18:34:58.25,4.3,12.6,AFAD
1999-08-19T15:38:11.9,4.2,9.9,AFAD
1999-08-19T15:26:24.03,4.5,18,AFAD
1999-08-19T15:17:47.79,5.1,32,AFAD
